BHK,Size,City,Bathroom,Area Type,Furnishing Status,Tenant Preferred,Rent,Description,Neighborhood_Overview,Picture_URL,Amenities,Bedrooms,Bathrooms_Airbnb,Property_Type,Room_Type,Price_Airbnb
4,1600,Kolkata,3,Carpet Area,Unfurnished,Bachelors/Family,35000,"Discover Lark Street - A Hip Albany Neighborhood. With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. The Spot on Lark is a beautifully renovated 1850s era 4 - story brick building, in the heart of Lark Street, and a perfect oasis to relax and explore. We have taken ample time to carefully craft this space with tasteful décor, to maximize its potential and ensure your enjoyment",,https://a0.muscache.com/pictures/2e5b6926-a177-4bb6-b01f-9d085e3bbfdf.jpg,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""55 inch HDTV with Amazon Prime Video, Hulu, Netflix"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Portable heater"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Smart lock"", ""Extra pillows and blankets"", ""Pets allowed"", ""Oven"", ""Radiant heating"", ""Exterior security cameras on property"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Stainless steel electric stove"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser""]",1.0,1.0,Entire rental unit,Entire home/apt,
3,1450,Kolkata,2,Super Area,Unfurnished,Family,21000,"BEAUTIFUL + LUXURIOUS renovated apartment with CHARACTER in a historic building. <br /><br />This spacious 2 bedroom feature a bright reading nook in the master bedroom, an office space, a soaker tub, 4K Smart TV with Netflix, and high speed internet ready for you to use! It comes with a fully stocked kitchen, in unit washer/dryer, free resident parking, and a fenced shared backyard with bbq for guests to enjoy.",,https://a0.muscache.com/pictures/bdf2a8b8-187d-42b2-8172-f7716e0324fb.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Fire pit"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Long term stays allowed"", ""Pets allowed"", ""Oven"", ""BBQ grill"", ""AC - split type ductless system"", ""Backyard"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""First aid kit"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",2.0,2.0,Entire rental unit,Entire home/apt,
2,1100,Kolkata,2,Super Area,Furnished,Bachelors,25000,"Meticulously and lovingly maintained home. Living and dining rooms feature gleaming hardwood floors.   Private fenced in yard. Excellent Albany location off of Western Ave- close to highways, restaurants, shopping etc.  New sauna space sauna with 8 bulbs built, next to a full bath with heated floor and small weight set, bench and treadmill.",,https://a0.muscache.com/pictures/16f53bb6-5f65-4f48-930f-3ac4baf1adb7.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Samsung stainless steel electric stove"", ""Private patio or balcony"", ""Ethernet connection"", ""Baby safety gates"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Exercise equipment: treadmill"", ""Central air conditioning"", ""Fast wifi \u2013 384 Mbps"", ""Dedicated workspace"", ""Microwave"", ""Hot water kettle"", ""Wine glasses"", ""65 inch HDTV with standard cable, Netflix, Apple TV, Hulu, Amazon Prime Video, premium cable, Roku"", ""Heating"", ""Dining table"", ""Smart lock"", ""Sonos sound system with aux"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Oven"", ""Private sauna"", ""Portable fans"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Toaster"", ""BBQ grill: gas"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Garden view"", ""Outdoor furniture"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""Clothing storage: closet"", ""First aid kit"", ""Barbecue utensils"", ""Baby bath"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Courtyard view"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Free driveway parking on premises \u2013 4 spaces"", ""Self check-in"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Sun loungers"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Baking sheet"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Private gym in building""]",4.0,2.0,Entire cottage,Entire home/apt,
2,950,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,180000,"A peaceful 1-bedroom apartment nestled in a quiet residential area of Albany. minutes away fromMarket 32 and local restaurants andSt. Rose College, Downtown Albany is7-minute drive away, Albany Med just 5 minutes, and Saint Peters only 3 minutes, convenience is at your fingertips. The apartment is part of a 4-unit house, offering privacy and thick walls for a noise-free environment.Free street parking is never a problem to park.",,https://a0.muscache.com/pictures/prohost-api/Hosting-54126420/original/019e477d-5388-4180-a3e6-e2a120e6671f.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Trash compactor"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""TV with Netflix"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Stainless steel oven"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Radiant heating"", ""Toaster"", ""Essentials"", ""Coffee"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Cleaning available during stay""]",1.0,1.0,Entire home,Entire home/apt,
1,600,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,6000,"A beautiful newly renovated 2 Bedroom apartment. 1 bedroom is set up as office with a desk and chair and also a yoga mat and workout bands. The apartment is located 3 minutes walking from Albany Med, a few steps away from Washington Park, several minutes from State offices. The area is full of great restaurants, walking distance grocery store and boutique shops.",,https://a0.muscache.com/pictures/prohost-api/Hosting-54126421/original/7f9e5e49-6d84-401c-bcee-28a015ee7c04.jpeg,"[""Smoke alarm"", ""Dishwasher"", ""Trash compactor"", ""Clothing storage: closet and dresser"", ""Portable air conditioning"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Hair dryer"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Hot water kettle"", ""Safe"", ""Wine glasses"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Electric stove"", ""HDTV with Disney+, Netflix, HBO Max"", ""Toaster"", ""Essentials"", ""Coffee"", ""Central heating"", ""Free washer \u2013 In unit"", ""Window AC unit"", ""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Board games""]",2.0,1.0,Entire rental unit,Entire home/apt,
2,700,Kolkata,2,Carpet Area,Unfurnished,Bachelors/Family,14000,"A beautiful 1 bedroom with an office space and designated off street parking located in the heart of Albany next to Washington Park, 2min walking from Albany Med 3min drive to Saint Peters Hospital, 6 minutes from the train station, 5 minutes from the capital, walking distance to Lark street if you’re looking for restaurants or grab a drink.",,https://a0.muscache.com/pictures/7762e85b-399b-4375-9ece-6ceecfee0ae1.jpg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Trash compactor"", ""Portable air conditioning"", ""Wifi"", ""Shower gel"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water"", ""Exercise equipment: stationary bike"", ""Hair dryer"", ""Body soap"", ""Private entrance"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Clothing storage: walk-in closet and dresser"", ""Electric stove"", ""Oven"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""HDTV with HBO Max, Netflix, Disney+"", ""Freezer"", ""Lockbox"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products""]",1.0,1.0,Entire townhouse,Entire home/apt,
3,750,Kolkata,1,Super Area,Unfurnished,Family,8000,"This amazing Airbnb will give you all the comforts of home! Tastefully decorated with everything you need and then some!!<br /><br />-> Grab-N-Go items (Coffee, Tea, Light Snacks)<br />-> Smart LED Tvs in (2) Livingrooms & (2) Bedrooms<br />-> NordicTrack & Peloton bicycles<br />-> Smart locks with keyless entry<br />-> Fast wireless WiFi<br />-> Queen beds with premium mattresses & pillow covers<br />-> Fully equipped + utensil stocked kitchen + Keurig Coffee <br />-> Full size washer/dryer <br /><br />And much more so come and enjoy your stay!",,https://a0.muscache.com/pictures/faf1358a-0d2d-46ff-9148-98f2afc10ada.jpg,"[""55 inch HDTV with Roku, standard cable"", ""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Central air conditioning"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Dining table"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""BBQ grill: gas"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Clothing storage: closet and wardrobe"", ""Barbecue utensils"", ""Conditioner"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Crib"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Exercise equipment: stationary bike, yoga mat"", ""Fire extinguisher"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Free parking garage on premises \u2013 1 space"", ""GE gas stove"", ""Private gym in building""]",2.0,2.0,Entire townhouse,Entire home/apt,
2,1000,Kolkata,1,Super Area,Unfurnished,Bachelors/Family,8000,"This charming townhouse is located in the historic district of Albany. This stay is surrounded by many great indoor and outdoor attractions. The State Capitol is a short 5 minute walk away. For those who enjoy trying new food or love their morning coffee, you can visit one of the many restaurants, bars and cafes located on Lark Street. No matter what reason you have for visiting Albany, this home away from home is the perfect stay!",,https://a0.muscache.com/pictures/hosting/Hosting-54150131/original/d90235de-86db-4011-9e84-dc7769862fae.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Outdoor dining area"", ""City skyline view"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""BBQ grill"", ""Radiant heating"", ""Portable fans"", ""Drying rack for clothing"", ""Toaster"", ""Essentials"", ""Coffee"", ""Outdoor furniture"", ""Clothing storage: closet"", ""First aid kit"", ""Barbecue utensils"", ""Conditioner"", ""Courtyard view"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""HDTV with HBO Max, Disney+, standard cable, Amazon Prime Video, Hulu, Netflix"", ""Board games"", ""Stainless steel gas stove""]",3.0,2.0,Entire townhouse,Entire home/apt,
1,220,Kolkata,1,Super Area,Furnished,Bachelors/Family,6000,Your family will be close to everything when you stay at this centrally-located place.,,https://a0.muscache.com/pictures/miso/Hosting-54369238/original/8462707c-b741-4ae3-8785-c1e4371fb86e.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Ethernet connection"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Suave conditioner"", ""Hot water kettle"", ""Baking sheet"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Washer"", ""Electric stove"", ""Oven"", ""Backyard"", ""Patio or balcony"", ""Air conditioning"", ""Essentials"", ""Coffee"", ""Suave  body soap"", ""Clothing storage: closet"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Suave shampoo"", ""Lockbox"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Cleaning products"", ""Board games"", ""Standalone high chair""]",2.0,1.5,Entire townhouse,Entire home/apt,
1,300,Kolkata,1,Carpet Area,Semi-Furnished,Bachelors,8000,Keep it simple at this peaceful and centrally-located apartment.,,https://a0.muscache.com/pictures/hosting/Hosting-54369240/original/9082743c-2945-4d77-b5ac-06a81a0a831b.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""GE stainless steel gas stove"", ""Carbon monoxide alarm"", ""Bed linens"", ""58 inch HDTV with Amazon Prime Video, Fire TV, HBO Max, Disney+, Apple TV, Netflix, Roku, Hulu"", ""Luggage dropoff allowed"", ""Ge refrigerator"", ""Cooking basics"", ""Ceiling fan"", ""Iron"", ""Baking sheet"", ""Room-darkening shades"", ""Safe"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Long term stays allowed"", ""GE stainless steel oven"", ""Radiant heating"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Suave  conditioner"", ""Suave  body soap"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Hangers"", ""Self check-in"", ""Suave  shampoo"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Cleaning products"", ""Board games""]",1.0,1.0,Entire rental unit,Entire home/apt,
1,300,Kolkata,1,Carpet Area,Unfurnished,Bachelors/Family,6000,"Enjoy Pine Hills, one of the last walking communities in Albany. Walking distance to many popular restaurants, food market, hospitals, parks, schools, movie theater, pharmacy, library and laundromat. <br />Keep it simple at this peaceful, private and centrally-located place.",,https://a0.muscache.com/pictures/miso/Hosting-559249822516788574/original/1f5d7c57-3e71-4a80-a84b-a9e1e5e0192e.jpeg,"[""Smoke alarm"", ""Kitchen"", ""Bikes"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Clothing storage: dresser"", ""Bed linens"", ""Bluetooth sound system"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dining table"", ""Heating"", ""Exercise equipment"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Portable fans"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Single level home"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Self check-in"", ""Refrigerator"", ""Freezer"", ""Free street parking"", ""Lockbox"", ""Fire extinguisher"", ""Cleaning products"", ""Stove""]",1.0,1.0,Entire rental unit,Entire home/apt,
